-,-,-
153, 380, 878
108, 388, 1040
108, 388, 1040
-64, 384, 1193
-302, 453, 1322
-389, 482, 1303
-529, 367, 1545
-432, 325, 1093
-64, 250, 721
200, 154, 500
490, 144, -84
490, 144, -84
850, 105, -471
1319, 85, -449
1546, -86, -695
1408, -42, -743
1126, 166, -454
988, 300, -170
936, 208, 95
936, 208, 95
968, 133, 239
-,-,-
-249, 277, 1253
-168, 256, 1149
-168, 256, 1149
-84, 300, 989
16, 368, 931
71, 346, 1039
-29, 274, 1369
-195, 313, 1378
-327, 422, 1380
-267, 449, 1138
-267, 449, 1138
-133, 343, 1033
41, 230, 1019
216, 220, 717
318, 264, 307
374, 325, 134
684, 308, -271
684, 308, -271
1117, 132, -301
1489, -70, -545
1535, -208, -784
1180, -32, -499
1013, 264, -270
870, 204, -30
-,-,-
301, 311, 872
275, 259, 812
232, 303, 884
136, 336, 1002
29, 327, 1094
29, 327, 1094
-49, 295, 1143
-177, 254, 1502
-448, 220, 1676
-516, 315, 1278
-454, 395, 1234
-336, 318, 1177
-193, 178, 1224
20, 86, 580
20, 86, 580
108, 109, 824
398, 249, 133
641, 225, -287
949, 186, -253
1379, 145, -498
1379, 145, -498
1552, -101, -805
1241, -82, -646
1080, 267, -440
-,-,-
41, 390, 875
103, 306, 920
103, 306, 920
181, 308, 918
119, 355, 1261
-157, 333, 1597
-263, 436, 1119
-293, 519, 1117
-209, 395, 1100
-60, 322, 1087
-60, 322, 1087
102, 266, 1073
266, 167, 938
416, 108, 391
575, 151, 239
693, 214, 8
693, 214, 8
900, 191, -104
1148, 104, -138
1310, 18, -298
1316, 9, -432
1145, 116, -306
1145, 116, -306
1029, 212, -129
-,-,-
42, 374, 1162
-145, 270, 1449
-303, 321, 1492
-304, 405, 1125
-184, 435, 1085
-157, 270, 1208
149, 236, 918
149, 236, 918
227, 229, 585
317, 249, 240
492, 265, -79
831, 222, -225
1239, 85, -368
1239, 85, -368
1645, -89, -881
1319, -88, -923
980, 296, -376
810, 382, -217
910, 253, 1
1050, 146, 82
1050, 146, 82
1088, 153, 133
1057, 230, 199
-,-,-
-420, 480, 1317
-469, 543, 1270
-395, 528, 1068
-395, 528, 1068
-282, 462, 1085
-196, 365, 1013
4, 363, 787
282, 343, 755
325, 219, 390
547, 273, 87
547, 273, 87
781, 220, -92
1010, 116, -86
1150, 33, -108
1254, 53, -399
1316, 54, -408
1316, 54, -408
1191, 69, -327
1035, 142, -45
931, 167, 193
973, 176, 185
1056, 155, 151
1119, 143, 131
-,-,-
1, 386, 1014
-110, 425, 1113
-251, 509, 1192
-251, 509, 1192
-346, 503, 1373
-359, 415, 1323
-264, 332, 1150
-10, 255, 880
251, 202, 458
474, 118, 289
567, 89, 140
567, 89, 140
869, 84, -403
1225, -4, -350
1579, -130, -488
1388, -230, -854
1107, 174, -391
826, 320, -99
850, 323, 41
850, 323, 41
997, 241, 97
1026, 157, 222
1005, 200, 228
-,-,-
-425, 360, 1326
-264, 403, 1089
-264, 403, 1089
-143, 409, 1010
70, 411, 823
145, 291, 1031
31, 272, 1453
-100, 371, 1332
-78, 449, 938
-55, 413, 1045
-55, 413, 1045
132, 377, 1029
253, 304, 586
454, 294, 244
622, 197, 139
816, 146, -93
816, 146, -93
1069, 108, -219
1289, -15, -361
1438, -101, -513
1235, -59, -515
1038, 164, -226
928, 221, 1
939, 188, 118
939, 188, 118
-,-,-
-345, 254, 1542
-365, 357, 1296
-176, 421, 834
-12, 354, 742
334, 326, 601
334, 326, 601
539, 204, 571
592, 209, 385
684, 290, 116
774, 324, -88
774, 324, -88
1010, 262, -89
1105, 108, -111
1223, 108, -293
1205, 100, -228
1081, 124, -139
1013, 167, -57
1031, 140, -2
1058, 94, 40
1058, 94, 40
1106, 105, 47
1141, 108, 21
-,-,-
-142, 361, 1425
-440, 370, 1585
-466, 544, 1076
-312, 569, 948
-127, 349, 1068
99, 238, 887
282, 209, 915
282, 209, 915
342, 193, 626
478, 278, 284
527, 195, 262
800, 161, -135
1057, 85, -74
1057, 85, -74
1258, -12, -293
1423, -47, -552
1226, 6, -526
1057, 218, -383
958, 206, -152
976, 145, 91
976, 145, 91
1008, 162, 147
996, 179, 290
-,-,-
-537, 470, 1342
-499, 502, 1269
-459, 444, 1191
-459, 444, 1191
-264, 359, 1039
-198, 208, 1001
249, 241, 418
411, 154, 257
632, 223, -131
863, 237, -289
1155, 153, -134
1210, -31, -398
1210, -31, -398
1367, 4, -553
1314, -24, -587
1152, 64, -353
1044, 81, 14
993, 50, 188
1016, 76, 251
-,-,-
-32, 367, 1106
-32, 367, 1106
-122, 483, 1343
-340, 511, 1365
-406, 515, 1248
-471, 401, 1322
-278, 363, 887
0, 324, 777
316, 202, 622
316, 202, 622
382, 110, 268
613, 191, -161
920, 109, -360
1319, 4, -394
1684, -175, -746
1240, -338, -822
1130, 249, -349
893, 175, -73
893, 175, -73
942, 107, 194
1035, 139, 204
1120, 118, 242
-,-,-
-588, 494, 1387
-482, 563, 1090
-521, 491, 1348
-440, 361, 1015
-88, 318, 647
143, 198, 673
409, 169, 662
409, 169, 662
441, 150, 114
666, 227, -143
859, 221, -177
1134, 87, -305
1453, -87, -635
1477, -220, -675
1161, -14, -407
1161, -14, -407
1007, 193, -143
-,-,-
-132, 497, 1134
-163, 458, 1235
-225, 345, 1203
-181, 409, 1211
-219, 400, 1211
-54, 358, 834
-54, 358, 834
205, 286, 805
490, 237, 632
540, 269, 327
660, 352, 174
726, 282, 52
726, 282, 52
862, 287, 157
956, 151, -51
1109, 117, -222
1277, 56, -298
1324, -86, -269
1324, -86, -269
-,-,-
-139, 508, 1246
-260, 439, 1235
-225, 393, 1182
-167, 414, 1187
-73, 407, 1080
105, 390, 807
105, 390, 807
304, 344, 899
368, 256, 635
498, 302, 355
591, 264, 217
809, 210, 34
809, 210, 34
947, 129, 97
1051, 86, 16
1169, 101, -166
1243, 78, -282
1243, 78, -282
1235, 67, -261
1146, 71, -155
-,-,-
-268, 371, 1132
-185, 496, 1120
-154, 418, 1300
-154, 418, 1300
-151, 281, 1302
-130, 309, 1223
21, 393, 905
211, 420, 871
344, 314, 728
413, 274, 581
413, 274, 581
526, 279, 484
531, 216, 548
594, 149, 312
864, 102, -27
1111, 55, -214
1111, 55, -214
1419, 39, -476
1316, -15, -611
1083, 177, -395
922, 249, -127
962, 241, -47
996, 242, 61
-,-,-
259, 272, 948
304, 284, 894
288, 307, 917
177, 287, 1094
123, 295, 1141
151, 295, 1116
183, 223, 1225
183, 223, 1225
230, 215, 1071
287, 224, 803
394, 292, 738
456, 246, 707
565, 196, 554
565, 196, 554
609, 139, 538
793, 161, 215
991, 133, 30
1066, 139, -103
