25, 222, 628
-16, 203, 611
-45, 219, 568
-42, 238, 472
-,-,-
-60, -73, 1173
-65, -99, 1175
-25, -46, 1363
-101, -38, 1509
-132, -62, 1608
-138, -61, 1637
-125, -71, 1633
-89, -140, 1564
-29, -132, 1392
-29, -132, 1392
13, -81, 1212
49, -6, 1114
37, 33, 1021
58, 97, 880
58, 97, 880
69, 167, 644
63, 218, 495
36, 246, 378
36, 246, 378
4, 266, 359
-51, 243, 328
-48, 243, 230
-28, 239, 216
-28, 239, 216
-,-,-
-45, -185, 1655
-139, -262, 1896
-153, -135, 1813
-96, 37, 1526
-96, 37, 1526
-20, 111, 1427
-52, 15, 1302
-9, 42, 1142
36, 97, 1001
36, 97, 1001
65, 136, 878
92, 98, 756
52, 97, 782
52, 97, 782
54, 121, 714
58, 147, 592
24, 164, 473
-,-,-
-196, -259, 1699
-213, -270, 1714
-88, -191, 1629
-24, -97, 1445
17, -128, 1217
77, -96, 1084
82, -48, 1056
82, -48, 1056
73, 41, 906
39, 134, 677
12, 219, 590
12, 219, 590
-11, 301, 516
-34, 327, 408
-52, 351, 274
-42, 331, 232
-42, 331, 232
-56, 264, 249
-28, 177, 297
-,-,-
-46, 16, 1340
173, 126, 1242
173, 126, 1242
76, -24, 1226
-26, -114, 1734
-80, -223, 1990
-30, -133, 1864
50, -51, 1652
60, -29, 1478
34, -43, 1346
34, -43, 1346
49, -42, 1180
35, 5, 992
2, 77, 844
2, 77, 844
-2, 107, 703
4, 97, 488
4, 97, 488
24, 136, 327
25, 179, 197
41, 203, 98
41, 203, 98
37, 230, 50
-,-,-
-31, 40, 1097
-70, -180, 1361
-26, 4, 1624
-26, 4, 1624
-108, 106, 1658
-95, 154, 1640
-161, 80, 1730
-224, 17, 1847
-196, 25, 1739
-105, 66, 1464
-58, 59, 1286
-58, 59, 1286
-24, 34, 1067
7, 55, 828
42, 132, 551
-,-,-
-52, -188, 1824
-142, -369, 1778
11, -173, 1749
102, 8, 1515
102, 8, 1515
144, 74, 1288
148, 58, 1081
138, 77, 887
193, 70, 633
193, 70, 633
87, 126, 479
115, 198, 381
78, 179, 288
16, 161, 333
-,-,-
54, 208, 975
91, 61, 1186
33, -133, 1294
52, -54, 1548
-5, -53, 1703
-5, -53, 1703
-25, -60, 1751
-54, -80, 1738
2, -82, 1639
32, -54, 1500
69, 23, 1269
69, 23, 1269
107, 106, 1133
143, 136, 961
144, 188, 764
161, 256, 604
161, 256, 604
127, 281, 355
49, 298, 214
-,-,-
113, 36, 1214
88, -75, 1286
88, -75, 1286
95, 10, 1448
65, 74, 1661
8, -23, 1781
-24, -130, 1732
-24, -130, 1732
5, -119, 1599
73, -109, 1415
115, -53, 1180
109, -16, 1096
91, 27, 978
95, 118, 784
95, 118, 784
124, 167, 515
100, 170, 386
70, 170, 282
70, 170, 282
29, 230, 210
-6, 265, 244
-,-,-
-164, -103, 1175
-74, -41, 1275
47, 42, 1572
-21, -8, 1596
38, -68, 1632
43, -137, 1639
81, -104, 1588
81, -104, 1588
80, -93, 1450
51, -103, 1200
52, -31, 1120
9, 9, 1057
9, 9, 1057
0, 69, 921
19, 150, 722
17, 136, 527
17, 136, 527
-12, 160, 417
2, 226, 340
-,-,-
-52, -31, 1240
-17, 8, 1350
-23, -77, 1749
-152, -254, 1795
-47, -115, 1731
-7, -75, 1579
-7, -75, 1579
24, -15, 1353
28, -23, 1240
16, -30, 1024
68, 60, 892
68, 60, 892
51, 122, 718
46, 212, 604
56, 235, 463
56, 235, 463
37, 268, 384
35, 296, 364
-1, 266, 344
-52, 241, 371
-52, 241, 371
-42, 242, 449
-,-,-
-5, -96, 1247
32, 42, 1335
-32, 16, 1502
-81, -70, 1667
-81, -70, 1667
-159, -183, 1931
-106, -188, 1876
-27, -97, 1605
-1, -12, 1369
18, 63, 1153
36, 57, 984
36, 57, 984
52, 86, 853
26, 119, 770
9, 177, 682
9, 177, 682
0, 177, 548
-40, 186, 450
-26, 236, 320
-26, 236, 320
-31, 233, 203
-16, 194, 194
-,-,-
-98, -21, 1558
-112, -123, 1544
-99, -168, 1624
-82, -129, 1574
-58, -97, 1400
-56, -100, 1198
8, 36, 1154
8, 36, 1154
-37, 87, 1113
-61, 99, 1032
-31, 102, 876
0, 134, 754
0, 134, 754
-13, 172, 689
-32, 184, 629
-61, 193, 584
-61, 193, 584
-,-,-
72, -61, 1231
109, 63, 989
109, 63, 989
51, 147, 1153
-32, 49, 1392
-124, -180, 1686
-131, -273, 1719
-97, -193, 1546
-58, -104, 1391
-37, -79, 1313
-48, -105, 1258
-45, -120, 1167
-45, -120, 1167
-35, -70, 1039
-43, -44, 923
-31, 49, 770
-19, 88, 614
-22, 121, 508
-22, 121, 508
-16, 153, 405
-,-,-
-76, -230, 1041
0, -129, 1176
-58, -126, 1377
-124, -190, 1496
-213, -126, 1578
-269, -129, 1747
-280, -205, 1900
-223, -235, 1798
-136, -236, 1603
-75, -189, 1379
-75, -189, 1379
-25, -104, 1260
-105, -143, 1172
-50, -37, 1066
0, 9, 843
45, 91, 644
45, 91, 644
75, 169, 500
64, 200, 369
24, 241, 277
24, 241, 277
-44, 306, 213
-82, 284, 352
-140, 183, 410
-148, 150, 420
-155, 128, 505
-155, 128, 505
-,-,-
-20, -124, 1407
-76, -140, 1567
-85, -105, 1528
-75, -100, 1593
-47, -106, 1676
-60, -204, 1601
25, -170, 1433
25, -170, 1433
77, -196, 1375
35, -153, 1321
37, -38, 1008
124, 51, 699
135, 88, 614
135, 88, 614
98, 112, 617
75, 122, 554
63, 151, 420
63, 151, 420
29, 203, 352
-2, 189, 306
-50, 215, 312
-41, 251, 298
-,-,-
-104, -226, 1443
-41, -5, 1528
-41, -5, 1528
15, 30, 1487
42, -68, 1402
86, -74, 1447
55, -75, 1452
55, -75, 1452
83, -6, 1350
80, 6, 1180
80, 11, 1091
80, 11, 1091
65, -1, 1028
60, 39, 878
47, 92, 712
47, 92, 712
40, 143, 580
2, 174, 464
5, 195, 310
-,-,-
-3, 27, 1458
-13, -46, 1581
-13, -46, 1581
-31, -98, 1668
-64, -73, 1721
-81, -85, 1682
-63, -5, 1579
-40, 4, 1421
-23, 1, 1260
-23, 1, 1260
-6, 6, 1161
-2, 43, 1050
41, 88, 787
41, 88, 787
67, 135, 572
76, 161, 364
53, 176, 222
53, 176, 222
42, 231, 99
68, 251, 129
19, 183, 269
-,-,-
-1, -83, 993
-4, -87, 1096
-5, -103, 1118
26, -32, 1176
26, -32, 1176
-13, -63, 1363
-126, -100, 1642
-172, -124, 1776
-166, -182, 1815
-119, -214, 1775
-64, -184, 1624
-28, -106, 1370
40, -31, 1169
22, -47, 1138
7, 6, 1031
7, 6, 1031
41, 158, 778
90, 219, 527
90, 219, 527
109, 202, 461
112, 156, 427
108, 129, 326
37, 81, 261
37, 81, 261
-,-,-
62, -62, 1322
-32, -110, 1499
-105, -116, 1647
-219, -163, 1824
-188, -220, 1759
-116, -207, 1588
-64, -109, 1439
-64, -109, 1439
-50, -45, 1297
-10, -26, 1125
17, -1, 967
37, 83, 846
35, 137, 710
35, 137, 710
33, 147, 620
69, 169, 488
82, 180, 359
82, 180, 359
54, 169, 289
30, 100, 312
-,-,-
-25, -206, 1048
-1, -56, 1290
-61, -152, 1437
-103, -197, 1550
-136, -225, 1650
-161, -214, 1746
-139, -201, 1575
-108, -191, 1413
-108, -146, 1314
-70, -71, 1126
-70, -71, 1126
-56, -14, 1025
-36, 0, 975
-52, 14, 746
0, 125, 616
0, 125, 616
-8, 186, 553
-34, 237, 461
-45, 305, 395
-45, 305, 395
-74, 311, 428
-,-,-
-123, -128, 1365
-117, -134, 1602
-107, -153, 1597
-57, -85, 1603
-65, -53, 1695
-78, -93, 1610
-78, -93, 1610
-36, -97, 1356
-15, -87, 1225
-20, -66, 1116
-10, -21, 979
14, 25, 714
14, 25, 714
40, 108, 513
35, 149, 362
21, 199, 312
21, 199, 312
-26, 217, 323
-53, 186, 364
-,-,-
-141, -80, 1358
-10, -152, 1218
-10, -152, 1218
-35, -25, 1525
-143, -76, 1722
-116, -171, 1547
-58, -172, 1427
-6, -98, 1332
20, -73, 1281
32, -82, 1183
70, -39, 1007
70, -39, 1007
84, -5, 833
124, 83, 754
114, 137, 673
114, 137, 673
111, 186, 617
95, 187, 629
87, 180, 540
63, 209, 422
63, 209, 422
62, 230, 427
-,-,-
-230, -188, 1386
-184, -303, 1420
